materiau;dossier;insee;source;gid;lon;lat
;;69089;Open Street Map;663;4,7695725;45,7488044
;False;69386;Open Street Map;664;4,840936;45,764583
;False;69149;Open Street Map;665;4,8131188;45,7164862
;False;69149;Open Street Map;667;4,8131661;45,7164581
béton;True;69382;Open Street Map;668;4,8208096;45,7419602
bois;False;69149;Open Street Map;669;4,8157468;45,7151587
;True;69381;Open Street Map;670;4,8337924;45,7668573
bois;True;69149;Open Street Map;672;4,805627;45,7127256
béton;False;69266;Open Street Map;674;4,8835684;45,7804631
;True;69382;Open Street Map;675;4,8154918;45,7444125
;True;69034;Open Street Map;677;4,8283236;45,7907641
;True;69149;Open Street Map;678;4,8095505;45,7160867
;True;69260;Open Street Map;679;4,8134936;45,645244
;True;69387;Open Street Map;680;4,8401815;45,7553091
bois;True;69142;Open Street Map;681;4,8092316;45,7269372
;True;69385;Open Street Map;682;4,8206298;45,7592959
;;69191;Open Street Map;684;4,827814;45,8267041
;;69271;Open Street Map;685;4,9705479;45,7400558
bois;True;69149;Open Street Map;686;4,802691;45,717663
métal;True;69081;Open Street Map;687;4,7690615;45,7837364
;True;69202;Open Street Map;688;4,80774;45,7463354
bois,métal;True;69384;Open Street Map;689;4,8356307;45,7795934
;False;69387;Open Street Map;691;4,8530828;45,7469527
béton;True;69384;Open Street Map;692;4,8305952;45,7749109
;True;69389;Open Street Map;693;4,8223806;45,7941385
bois;True;69388;Open Street Map;694;4,8772677;45,7272294
bois,métal;True;69384;Open Street Map;695;4,8357161;45,7796835
;;69389;Open Street Map;697;4,8046092;45,7667884
;;69202;Open Street Map;698;4,7916223;45,7425621
bois;False;69149;Open Street Map;699;4,8159046;45,7141922
béton;False;69266;Open Street Map;700;4,8838967;45,780888
;;69199;Open Street Map;701;4,8533846;45,7035006
;False;69387;Open Street Map;702;4,8426762;45,7518544
;False;69387;Open Street Map;703;4,8570367;45,7442045
;True;69081;Open Street Map;704;4,7775795;45,7737125
;True;69386;Open Street Map;706;4,8472777;45,7641863
;True;69290;Open Street Map;707;4,9558546;45,6934291
bois;False;69282;Open Street Map;708;4,9842777;45,7925102
bois;True;69191;Open Street Map;709;4,8175761;45,8143172
béton;True;69384;Open Street Map;710;4,8305432;45,7749884
;;69034;Open Street Map;711;4,8296363;45,7955157
;False;69387;Open Street Map;712;4,8351444;45,750336
béton;True;69383;Open Street Map;713;4,8587366;45,7621949
;True;69387;Open Street Map;714;4,8231157;45,7241657
;True;69387;Open Street Map;715;4,8257458;45,7212918
;;69266;Open Street Map;717;4,8807003;45,7678317
bois;True;69149;Open Street Map;718;4,8070387;45,7165295
bois;False;69260;Open Street Map;720;4,8056079;45,6340151
bois;True;69266;Open Street Map;721;4,8759704;45,7550695
;True;69387;Open Street Map;722;4,8498965;45,7482032
;True;69387;Open Street Map;723;4,8248423;45,7207438
;True;69387;Open Street Map;724;4,8377545;45,7374288
;True;69389;Open Street Map;726;4,8008725;45,7733843
béton;True;69260;Open Street Map;727;4,814478;45,6464282
;;69384;Open Street Map;728;4,8127856;45,7818228
;True;69149;Open Street Map;729;4,805587;45,711265
;False;69387;Open Street Map;730;4,8443264;45,7496832
;;69044;Open Street Map;731;4,7457432;45,7826697
bois;True;69266;Open Street Map;732;4,8603563;45,7737289
bois;True;69388;Open Street Map;733;4,8579424;45,740301
;True;69290;Open Street Map;734;4,9319816;45,695068
;True;69382;Open Street Map;735;4,8144385;45,742927
bois;True;69382;Open Street Map;736;4,819602;45,7485267
;True;69387;Open Street Map;737;4,8216738;45,7249244
bois;True;69149;Open Street Map;738;4,8073494;45,7193037
;True;69034;Open Street Map;739;4,8503084;45,7920107
;True;69387;Open Street Map;741;4,8232423;45,7242386
;True;69152;Open Street Map;742;4,8107283;45,7010621
métal;True;69207;Open Street Map;743;4,8037808;45,8844654
;True;69389;Open Street Map;745;4,8288382;45,7972721
;False;69387;Open Street Map;747;4,8258616;45,7396093
;True;69382;Open Street Map;749;4,8207667;45,7456901
;True;69127;Open Street Map;750;4,7276216;45,7872934
;True;69381;Open Street Map;751;4,8198813;45,7681729
métal;True;69383;Open Street Map;754;4,8639839;45,7593735
bois,béton;True;69034;Open Street Map;755;4,838928;45,7820611
;True;69386;Open Street Map;760;4,8518517;45,7744734
;True;69387;Open Street Map;762;4,8242072;45,7304641
béton;True;69382;Open Street Map;763;4,8208956;45,741927
;True;69387;Open Street Map;764;4,8426217;45,7461023
;False;69244;Open Street Map;765;4,778527;45,765622
bois;True;69290;Open Street Map;766;4,9410988;45,6983295
;False;69387;Open Street Map;767;4,8350352;45,7400993
;True;69387;Open Street Map;768;4,8230644;45,7357094
;;69385;Open Street Map;769;4,797625;45,7594381
;True;69381;Open Street Map;770;4,8319107;45,7722771
pierre;False;69381;Open Street Map;771;4,832768;45,7662171
bois;;69275;Open Street Map;772;4,9619661;45,7796579
;True;69142;Open Street Map;773;4,8136542;45,7302251
bois;True;69383;Open Street Map;774;4,8688033;45,7530804
;;69388;Open Street Map;775;4,8828294;45,732392
;True;69034;Open Street Map;777;4,8507305;45,7914983
;True;69382;Open Street Map;778;4,833496;45,757788
métal;False;69382;Open Street Map;779;4,8347024;45,7629273
béton;False;69266;Open Street Map;780;4,8787152;45,7588688
;True;69382;Open Street Map;781;4,8257661;45,7543171
;True;69149;Open Street Map;782;4,8006846;45,7190705
;True;69383;Open Street Map;783;4,8633378;45,7510774
;True;69088;Open Street Map;784;4,8551966;45,8319171
plastique;True;69250;Open Street Map;785;4,7153672;45,8141193
;False;69386;Open Street Map;786;4,8407784;45,7669902
;;69089;Open Street Map;787;4,7673543;45,7413116
;True;69034;Open Street Map;788;4,848573;45,7970872
;True;69381;Open Street Map;790;4,8335555;45,7667385
;True;69385;Open Street Map;791;4,8017891;45,7569941
;True;69387;Open Street Map;793;4,8251797;45,7324675
;True;69387;Open Street Map;795;4,8216777;45,7243401
;True;69387;Open Street Map;798;4,8424016;45,745423
bois;True;69149;Open Street Map;801;4,8073386;45,7191152
;True;69385;Open Street Map;802;4,8216061;45,7584516
;True;69266;Open Street Map;803;4,8850866;45,7594353
pierre;False;69266;Open Street Map;804;4,8836504;45,7863853
;;69069;Open Street Map;805;4,7313367;45,7524844
;True;69385;Open Street Map;807;4,8208408;45,7592112
;True;69387;Open Street Map;808;4,8234485;45,7243649
;True;69087;Open Street Map;809;4,8497944;45,8405119
;;69290;Open Street Map;810;4,9803502;45,7006408
;True;69381;Open Street Map;811;4,829014;45,7728931
;False;69387;Open Street Map;812;4,8338002;45,7487623
;;69290;Open Street Map;813;4,9817526;45,696606
bois;True;69389;Open Street Map;816;4,8313319;45,7972288
;True;69382;Open Street Map;817;4,8143252;45,7424749
;True;69387;Open Street Map;820;4,8221143;45,7245889
;True;69266;Open Street Map;821;4,8801364;45,7658988
;;69290;Open Street Map;822;4,9804575;45,7006767
;True;69382;Open Street Map;823;4,8172165;45,7460534
;True;69266;Open Street Map;824;4,8864456;45,7667328
;False;69256;Open Street Map;825;4,9280012;45,7704085
bois;True;69290;Open Street Map;826;4,930233;45,6973083
bois;;69204;Open Street Map;828;4,7864812;45,691785
;False;69387;Open Street Map;830;4,8404907;45,7516808
;True;69382;Open Street Map;833;4,8173788;45,7462439
;;69290;Open Street Map;834;4,9644966;45,6974463
bois;True;69244;Open Street Map;835;4,7843716;45,7654012
;True;69386;Open Street Map;837;4,8473404;45,7645103
béton;True;69266;Open Street Map;838;4,8937737;45,7560122
;True;69385;Open Street Map;839;4,8239707;45,7625716
;True;69034;Open Street Map;840;4,8507359;45,7913929
;True;69292;Open Street Map;841;4,8687988;45,825828
;True;69381;Open Street Map;842;4,8319861;45,7721538
;True;69290;Open Street Map;843;4,9460337;45,6929139
bois;True;69290;Open Street Map;844;4,9291199;45,70232
;True;69385;Open Street Map;845;4,7914199;45,7597072
;True;69385;Open Street Map;846;4,8239236;45,7587485
bois;False;69275;Open Street Map;850;4,9649175;45,7976007
métal;False;69382;Open Street Map;852;4,8351044;45,7616991
métal;False;69382;Open Street Map;853;4,835209;45,7617487
;True;69387;Open Street Map;856;4,8418133;45,7457806
;;69244;Open Street Map;857;4,7669768;45,7625313
;True;69266;Open Street Map;858;4,8800801;45,7663254
;True;69388;Open Street Map;859;4,8895906;45,7353272
bois;True;69290;Open Street Map;860;4,9425857;45,6961611
béton;False;69266;Open Street Map;861;4,8838898;45,7806355
;True;69382;Open Street Map;863;4,8358253;45,7605391
;True;69091;Open Street Map;864;4,7654002;45,5861872
;True;69384;Open Street Map;865;4,8311749;45,7810527
;True;69384;Open Street Map;866;4,8333539;45,7816364
;;69044;Open Street Map;868;4,7442153;45,7783296
bois;True;69383;Open Street Map;871;4,8653428;45,7571389
;True;69383;Open Street Map;872;4,880859;45,7524297
;True;69385;Open Street Map;873;4,8161655;45,7631606
;;69072;Open Street Map;874;4,7578727;45,8093099
bois;True;69290;Open Street Map;877;4,9333896;45,7042676
;;69266;Open Street Map;878;4,8774564;45,7631503
bois;True;69290;Open Street Map;879;4,9462803;45,6946956
;True;69387;Open Street Map;880;4,824348;45,7204463
bois;True;69385;Open Street Map;881;4,8224428;45,7589408
bois;True;69290;Open Street Map;882;4,958301;45,6936326
;;69385;Open Street Map;884;4,8032677;45,7588912
;;69286;Open Street Map;885;4,8959882;45,8247309
bois;True;69266;Open Street Map;887;4,8942776;45,7546428
béton;True;69260;Open Street Map;890;4,8152773;45,6476554
;True;69382;Open Street Map;891;4,8142844;45,7405901
béton;True;69266;Open Street Map;892;4,8952786;45,756274
;;69388;Open Street Map;894;4,8834191;45,7317239
;True;69383;Open Street Map;895;4,8569887;45,75553
bois,béton;True;69046;Open Street Map;896;4,7808422;45,6400229
;;69266;Open Street Map;897;4,8771032;45,763413
bois;False;69149;Open Street Map;898;4,8155383;45,7139859
;False;69387;Open Street Map;899;4,8381079;45,7524962
;True;69266;Open Street Map;900;4,8798843;45,7658464
bois;False;69149;Open Street Map;901;4,8153666;45,7162257
;True;69389;Open Street Map;902;4,8121939;45,7864035
;True;69382;Open Street Map;903;4,8257674;45,7544565
;True;69389;Open Street Map;904;4,8079949;45,7764315
;True;69387;Open Street Map;905;4,8403746;45,7558369
;;69290;Open Street Map;907;4,9533189;45,6894441
;True;69381;Open Street Map;908;4,8338689;45,766954
bois;True;69383;Open Street Map;909;4,8686411;45,7584459
;True;69382;Open Street Map;910;4,8142457;45,7420075
bois;True;69149;Open Street Map;911;4,8067526;45,7065665
;True;69044;Open Street Map;912;4,7348356;45,7850484
;False;69387;Open Street Map;913;4,8404122;45,7516998
;False;69386;Open Street Map;914;4,8413631;45,773625
bois;True;69389;Open Street Map;915;4,8320559;45,7972836
;True;69385;Open Street Map;916;4,8233824;45,7615045
;True;69387;Open Street Map;917;4,8502533;45,7480038
;False;69383;Open Street Map;918;4,8664217;45,7518003
;True;69386;Open Street Map;919;4,8534252;45,776846
;;69271;Open Street Map;920;4,9719176;45,7390986
;;69385;Open Street Map;921;4,8192479;45,755538
;False;69149;Open Street Map;922;4,8026015;45,7130472
bois,métal;True;69384;Open Street Map;924;4,8348936;45,7795262
;True;69385;Open Street Map;925;4,8160468;45,7551361
;True;69381;Open Street Map;926;4,8378746;45,7733222
;True;69290;Open Street Map;927;4,932155;45,6941864
;True;69386;Open Street Map;928;4,8453617;45,7662863
;True;69381;Open Street Map;929;4,8337897;45,7668761
;True;69387;Open Street Map;930;4,8429609;45,7520752
bois;;69202;Open Street Map;932;4,7797092;45,726794
bois;True;69266;Open Street Map;933;4,8730965;45,7617757
bois;True;69271;Open Street Map;935;4,9791143;45,7496583
;;69290;Open Street Map;936;4,895943;45,7030419
bois;True;69149;Open Street Map;937;4,7927354;45,7214031
;True;69266;Open Street Map;940;4,8791068;45,766337
;;69385;Open Street Map;942;4,8190903;45,7555448
;;69081;Open Street Map;943;4,7706973;45,7830962
;True;69034;Open Street Map;945;4,8460222;45,7842985
;False;69387;Open Street Map;946;4,8340642;45,7490799
;True;69266;Open Street Map;947;4,8617563;45,7744229
;;69389;Open Street Map;948;4,7947222;45,786463
bois;True;69290;Open Street Map;949;4,9357676;45,6954193
bois;True;69387;Open Street Map;950;4,8479989;45,7488118
bois;True;69383;Open Street Map;951;4,8747311;45,7525044
bois;True;69081;Open Street Map;952;4,7746398;45,7793055
;True;69034;Open Street Map;953;4,8305937;45,7904697
;;69244;Open Street Map;957;4,7669251;45,7628003
;True;69387;Open Street Map;958;4,8247702;45,725917
bois;True;69149;Open Street Map;960;4,7925981;45,7213999
;True;69387;Open Street Map;961;4,8248968;45,7322305
;True;69389;Open Street Map;962;4,8080112;45,7779761
;True;69290;Open Street Map;964;4,9355227;45,7058754
;False;69388;Open Street Map;965;4,8606067;45,7485087
;True;69388;Open Street Map;966;4,8711127;45,7445373
bois;True;69149;Open Street Map;967;4,8042901;45,7140274
bois;True;69096;Open Street Map;968;4,7816737;45,5977715
;True;69384;Open Street Map;969;4,8396999;45,7805604
béton;True;69260;Open Street Map;971;4,8153558;45,6478626
;True;69383;Open Street Map;973;4,856984;45,7555071
;True;69292;Open Street Map;974;4,8697067;45,8265237
;True;69271;Open Street Map;976;4,9698839;45,7379271
;True;69091;Open Street Map;977;4,7713615;45,5896878
bois;True;69207;Open Street Map;978;4,8024422;45,8860721
bois;False;69282;Open Street Map;981;4,9780147;45,7958411
;True;69290;Open Street Map;982;4,9192459;45,717704
;True;69387;Open Street Map;983;4,8375024;45,7371704
;;69383;Open Street Map;985;4,8937951;45,7473773
;;69044;Open Street Map;986;4,7407753;45,7786344
;;69290;Open Street Map;987;4,9452811;45,6910782
bois;True;69271;Open Street Map;988;4,9535395;45,7405726
bois;True;69388;Open Street Map;989;4,8677031;45,7400759
;;69286;Open Street Map;990;4,8960137;45,8248425
;False;69387;Open Street Map;991;4,8404219;45,7516535
;False;69387;Open Street Map;992;4,821007;45,7282398
;True;69386;Open Street Map;993;4,8518763;45,7744917
;True;69383;Open Street Map;994;4,8808909;45,7524738
;;69290;Open Street Map;995;4,9530521;45,6894226
bois;True;69387;Open Street Map;996;4,8396844;45,7355041
;True;69389;Open Street Map;997;4,829676;45,7994059
;False;69383;Open Street Map;998;4,8759315;45,7558078
;True;69381;Open Street Map;1000;4,831854;45,7719309
bois;True;69386;Open Street Map;1002;4,8556824;45,7849049
bois;True;69149;Open Street Map;1003;4,8060267;45,7117583
bois;False;69276;Open Street Map;1004;4,8814756;45,6661258
bois;True;69044;Open Street Map;1005;4,739314;45,7820318
bois;True;69383;Open Street Map;1006;4,8666128;45,7506374
béton;False;69266;Open Street Map;1007;4,8782189;45,7588537
;True;69386;Open Street Map;1008;4,854288;45,7742391
béton;False;69266;Open Street Map;1009;4,8838009;45,7808346
;True;69386;Open Street Map;1010;4,8543332;45,7743229
;;69081;Open Street Map;1011;4,7698313;45,782304
;False;69387;Open Street Map;1012;4,8209194;45,7254378
;False;69389;Open Street Map;1013;4,8036041;45,7792833
béton;False;69149;Open Street Map;1014;4,8053525;45,7132887
pierre;False;69290;Open Street Map;1016;4,9351868;45,6950441
bois;True;69290;Open Street Map;1017;4,9367233;45,6993229
;True;69382;Open Street Map;1018;4,817236;45,7464619
bois;True;69290;Open Street Map;1019;4,9358051;45,695683
;False;69387;Open Street Map;1021;4,838068;45,7526747
;True;69388;Open Street Map;1022;4,8834381;45,741628
;True;69149;Open Street Map;1025;4,8060555;45,7097601
;True;69386;Open Street Map;1026;4,8516238;45,7744642
;True;69266;Open Street Map;1027;4,8772108;45,7593299
;True;69381;Open Street Map;1028;4,8336715;45,7695443
métal;False;69382;Open Street Map;1029;4,8350569;45,7633538
bois;True;69149;Open Street Map;1030;4,8061389;45,7123867
;True;69387;Open Street Map;1031;4,8263518;45,7214326
;;69286;Open Street Map;1032;4,8964278;45,8249255
;True;69386;Open Street Map;1033;4,8549788;45,7753143
;True;69040;Open Street Map;1034;4,7931921;45,7945748
;;69383;Open Street Map;1035;4,885648;45,7463285
;True;69387;Open Street Map;1036;4,8228103;45,7211348
;;69127;Open Street Map;1037;4,7212524;45,7868303
bois;;69290;Open Street Map;1038;4,9557489;45,689979
bois;False;69383;Open Street Map;1039;4,8482362;45,7581529
;True;69387;Open Street Map;1040;4,8225759;45,7245082
;;69202;Open Street Map;1041;4,8020992;45,7501013
bois;True;69266;Open Street Map;1042;4,8624623;45,7702354
;True;69266;Open Street Map;1043;4,8800372;45,7658988
;False;69149;Open Street Map;1044;4,8130068;45,716669
;True;69383;Open Street Map;1045;4,8807264;45,752511
;False;69387;Open Street Map;1046;4,8278565;45,7419628
bois;True;69096;Open Street Map;1047;4,7815818;45,5978296
bois;True;69387;Open Street Map;1049;4,8386766;45,7514528
;True;69387;Open Street Map;1050;4,8226853;45,7208857
;True;69275;Open Street Map;1051;4,9438913;45,767872
bois;True;69385;Open Street Map;1052;4,8270874;45,7618413
béton;False;69266;Open Street Map;1053;4,8835521;45,7807011
;;69290;Open Street Map;1054;4,932396;45,6936797
;;69081;Open Street Map;1055;4,7551426;45,7843559
bois;False;69275;Open Street Map;1056;4,9605613;45,7955478
bois;True;69149;Open Street Map;1057;4,7893337;45,7209645
;True;69202;Open Street Map;1058;4,8068892;45,746211
;False;69386;Open Street Map;1059;4,8410587;45,7731863
bois;True;69290;Open Street Map;1061;4,9367802;45,6994311
;True;69292;Open Street Map;1063;4,8690744;45,8260681
;True;69382;Open Street Map;1064;4,8351508;45,756315
;True;69149;Open Street Map;1065;4,8068994;45,7077096
;True;69149;Open Street Map;1066;4,8074707;45,7073425
;True;69149;Open Street Map;1067;4,8107356;45,7210665
bois,métal;True;69384;Open Street Map;1068;4,8355301;45,779522
bois;True;69271;Open Street Map;1070;4,9536909;45,7415807
bois;True;69142;Open Street Map;1071;4,8163045;45,7259399
;;69091;Open Street Map;1072;4,774999;45,5878095
;True;69149;Open Street Map;1073;4,8059125;45,7112654
